ReferenceDay,Year,Month,Day,Hour,Minute,Second,BMRLabel,PFlux,PArea,PLatitude,PLongitude,PpixelAvgRadius,NFlux,NArea,NLatitude,NLongitude,NpixelAvgRadius,R,LeadingPolarity,DayAfterChrist,FRACYEAR,PlotSize,BMRLatitude,BMRLongitude,BMRArea,BMRFlux,Flux_cut,Tilt_rel,Tilt_abs,HH_24n,AH_24n,HH_24s,AH_24s,Cycle24n,Cycle24s,Hale,AntiHale
2184,2014,12,25,21,46,9.2,2099,2.86e+21,1.24e+19,5.8712,87.145,2.0483,-1.04e+21,4.4e+18,2.1719,96.152,0.8228200000000001,9.7145,-1,736000.0,2015.0,40.98780306383839,4.02155,91.6485,8.4e+18,3.9e+21,True,-22.37832058371477,157.62167941628525,True,False,False,False,True,False,True,False
2185,2014,12,26,21,46,9.2,2100,7.19e+21,2.29e+19,-21.536,82.147,2.8129,-2.04e+21,8.78e+18,-20.099,75.547,1.7059,6.3341,1,736000.0,2015.0,56.28498911788115,-20.8175,78.84700000000001,1.584e+19,9.23e+21,True,-13.112313690714098,-13.112313690714098,False,False,True,False,False,True,True,False
2188,2014,12,29,21,46,9.1,2101,2.32e+21,9.51e+18,7.5419,145.08,1.1145,-1.91e+21,9.68e+18,6.7812,147.88,1.1764,2.8777,-1,736000.0,2015.0,43.80639222761902,7.16155,146.48000000000002,9.595e+18,4.23e+21,True,-15.31309495660522,164.68690504339477,True,False,False,False,True,False,True,False
2195,2015,1,5,21,46,9.1,2102,8.81e+21,2.44e+19,-13.814,49.767,2.2102,-3.11e+21,1.26e+19,-12.897,44.742,1.9259,4.9741,1,736000.0,2015.0,60.8276253029822,-13.3555,47.25449999999999,1.85e+19,1.192e+22,True,-10.622977041336098,-10.622977041336098,False,False,True,False,False,True,True,False
2187,2014,12,28,21,46,9.1,2103,4.72e+21,1.08e+19,-20.031,28.033,1.4469999999999998,-7.47e+21,2.49e+19,-20.202,25.853,1.9937,2.0540000000000003,1,736000.0,2015.0,59.74947698515862,-20.1165,26.943,1.785e+19,1.219e+22,True,4.775201238138721,4.775201238138721,False,False,True,False,False,True,True,False
2191,2015,1,1,21,46,9.1,2104,1.43e+22,2.99e+19,-5.4976,5.436,2.0154,-1.96e+22,5.25e+19,-6.4767,-1.3344,2.647,6.8042,1,736000.0,2015.0,90.77444574328176,-5.98715,2.0508,4.12e+19,3.39e+22,True,8.273278320779655,8.273278320779655,False,False,True,False,False,True,True,False
2190,2014,12,31,21,46,9.1,2105,8.67e+20,3.52e+18,18.371,107.81,0.64186,-3.3e+21,5.74e+18,17.995,106.64,0.8106399999999999,1.1729,1,736000.0,2015.0,30.43024810940588,18.183,107.225,4.63e+18,4.167e+21,True,18.688548245923773,18.688548245923773,False,True,False,False,True,False,False,True
2193,2015,1,3,21,46,9.1,2107,5.38e+21,1.56e+19,-7.5268,74.988,1.5793,-2.45e+21,7.48e+18,-8.7254,70.745,1.0076,4.3683,1,736000.0,2015.0,48.04164859785725,-8.126100000000001,72.8665,1.154e+19,7.83e+21,True,15.926305919939718,15.926305919939718,False,False,True,False,False,True,True,False
2202,2015,1,12,21,46,9.2,2108,1.03e+22,2.91e+19,-16.576,-42.081,2.0572,-5.22e+21,1.38e+19,-19.226,-45.67100000000001,1.4618,4.3229,1,736000.0,2015.0,65.49809157525125,-17.901,-43.876000000000005,2.145e+19,1.552e+22,True,37.80125702907727,37.80125702907727,False,False,True,False,False,True,True,False
2202,2015,1,12,21,46,9.2,2109,1.23e+22,2.78e+19,6.5514,-40.571,2.2142,-1.13e+22,2.8e+19,6.4534,-37.665,2.4126,2.889,-1,736000.0,2015.0,74.6993975879324,6.5024,-39.118,2.79e+19,2.36e+22,True,-1.9439683906718777,178.0560316093281,True,False,False,False,True,False,True,False
2197,2015,1,7,21,46,9.1,2110,5.99e+21,3.69e+19,15.146,-103.55,2.3073,-5.46e+21,2.3e+19,15.243,-94.427,1.8127,8.8016,-1,736000.0,2015.0,77.3950902835574,15.1945,-98.9885,2.995e+19,1.1450000000000002e+22,True,0.6312378891425369,-179.36876211085746,True,False,False,False,True,False,True,False
2204,2015,1,14,21,46,9.2,2111,1.33e+21,4.88e+18,9.9369,-75.063,0.98364,-4.87e+21,1.73e+19,7.4823,-69.87,1.6641,5.6894,-1,736000.0,2015.0,47.09564735726647,8.7096,-72.4665,1.109e+19,6.2e+21,True,-25.55661272313684,154.44338727686315,True,False,False,False,True,False,True,False
2198,2015,1,8,21,46,9.1,2112,6.15e+21,2.54e+19,-18.128,-111.55,2.8577,-1.37e+22,2.18e+19,-15.412,-121.22,1.9504,9.647,1,736000.0,2015.0,68.70225614927068,-16.77,-116.385,2.36e+19,1.985e+22,True,-16.348755222613804,-16.348755222613804,False,False,True,False,False,True,True,False
2203,2015,1,13,21,46,9.2,2115,5.17e+21,2.01e+19,-3.1776,-65.358,2.1592,-2.72e+21,1.56e+19,-1.7056,-61.04600000000001,1.6887,4.5526,-1,736000.0,2015.0,59.74947698515862,-2.4416,-63.202000000000005,1.785e+19,7.89e+21,True,18.86443096919733,-161.13556903080269,False,False,False,True,False,True,False,True
2205,2015,1,15,21,46,9.3,2119,2.68e+21,8.87e+18,22.672,165.17,1.013,-9.92e+20,2.46e+18,21.191,166.61,0.58894,1.9931,-1,736000.0,2015.0,33.660065359413665,21.9315,165.89,5.665e+18,3.672e+21,True,-47.951103478589765,132.04889652141026,True,False,False,False,True,False,True,False
2206,2015,1,16,21,46,9.3,2121,2.61e+21,1.23e+19,-15.158,171.95,1.5375,-3.93e+21,1.93e+19,-16.112000000000002,162.73,2.4554,8.9342,1,736000.0,2015.0,56.21387729022079,-15.635000000000002,167.33999999999995,1.58e+19,6.54e+21,True,6.132699432805757,6.132699432805757,False,False,True,False,False,True,True,False
2207,2015,1,17,21,46,9.3,2122,2.55e+20,7.91e+17,-21.984,170.92,0.32795,-2.65e+20,1.13e+18,-21.577,169.2,0.4177899999999999,1.6462,1,736000.0,2015.0,13.86001443000692,-21.7805,170.06,9.605e+17,5.2e+20,False,-14.2958073354104,-14.2958073354104,False,False,True,False,False,True,True,False
2209,2015,1,19,21,46,9.4,2123,4.54e+21,1.15e+19,-4.7648,167.06,1.4223,-4.13e+21,9.75e+18,-5.9077,162.04,1.0256,5.1314,1,736000.0,2015.1,46.09772228646443,-5.33625,164.55,1.0625e+19,8.67e+21,True,12.879841875389388,12.879841875389388,False,False,True,False,False,True,True,False
2209,2015,1,19,21,46,9.4,2125,6.63e+20,2.01e+18,-21.683000000000003,172.56,0.50826,-7.29e+20,3.01e+18,-21.584,169.47,0.8204600000000001,2.8673,1,736000.0,2015.1,22.40535650240808,-21.6335,171.015,2.51e+18,1.392e+21,False,-1.974010809061553,-1.974010809061553,False,False,True,False,False,True,True,False
2210,2015,1,20,21,46,9.4,2127,5.81e+21,2.36e+19,8.5765,84.242,1.6748,-3.42e+21,1.8e+19,7.667999999999999,90.504,1.885,6.2652,-1,736000.0,2015.1,64.4980619863884,8.12225,87.37299999999999,2.08e+19,9.23e+21,True,-8.337433076427955,171.66256692357206,True,False,False,False,True,False,True,False
2213,2015,1,23,21,46,9.6,2128,1.15e+22,2.49e+19,-9.6505,54.735,2.1902,-2.34e+22,6.62e+19,-10.841,45.19,3.5410000000000004,9.4667,1,736000.0,2015.1,95.44631999192008,-10.24575,49.9625,4.555e+19,3.49e+22,True,7.223499741848533,7.223499741848533,False,False,True,False,False,True,True,False
2220,2015,1,30,21,46,10.0,2129,7.02e+21,1.4e+19,17.201,70.285,1.4167,-1.28e+22,4.22e+19,17.480999999999998,76.69800000000001,2.4402,6.1274,-1,736000.0,2015.1,74.96665925596525,17.341,73.4915,2.81e+19,1.982e+22,True,2.6189014890457014,-177.3810985109543,True,False,False,False,True,False,True,False
2220,2015,1,30,21,46,10.0,2130,7.28e+21,2.2e+19,-16.815,84.939,1.6844,-3.3e+21,1.1e+19,-16.748,79.78399999999999,1.2416,4.9361,1,736000.0,2015.1,57.445626465380286,-16.7815,82.36149999999999,1.65e+19,1.058e+22,True,-0.7777551091416534,-0.7777551091416534,False,False,True,False,False,True,True,False
2217,2015,1,27,21,46,9.8,2131,1.72e+21,5.75e+18,-2.1636,66.039,0.8977299999999999,-2.08e+21,5.12e+18,-3.0665,70.245,0.73678,4.2976,-1,736000.0,2015.1,32.96968304366907,-2.61505,68.142,5.435e+18,3.8e+21,True,-12.128036986395072,167.87196301360495,False,False,False,True,False,True,False,True
2216,2015,1,26,21,46,9.7,2133,3.27e+21,1.49e+19,13.328,6.6764,1.5979,-1.57e+21,2.89e+18,12.174,10.547,0.57106,3.9478,-1,736000.0,2015.1,42.17819341792628,12.751,8.6117,8.895e+18,4.84e+21,True,-16.997533859506834,163.00246614049317,True,False,False,False,True,False,True,False
2217,2015,1,27,21,46,9.8,2134,5.1e+21,2.38e+19,-7.146,16.809,2.5113,-6.17e+21,2.61e+19,-7.9184,4.2234,2.3895,12.5,1,736000.0,2015.1,70.63993204979744,-7.5322,10.5162,2.495e+19,1.1269999999999998e+22,True,3.5424256208078058,3.5424256208078058,False,False,True,False,False,True,True,False
2220,2015,1,30,21,46,10.0,2135,2.92e+22,8.58e+19,8.6268,-37.782,4.1807,-1.91e+22,6.37e+19,5.9185,-22.055,3.4258,15.832,-1,736000.0,2015.1,122.27019260637483,7.27265,-29.9185,7.475e+19,4.83e+22,True,-9.848601025974215,170.1513989740258,True,False,False,False,True,False,True,False
2223,2015,2,2,21,46,10.2,2141,3.01e+21,1.17e+19,-19.134,38.333,1.39,-1.23e+21,4.65e+18,-18.802,33.535,0.8859600000000001,4.5496,1,736000.0,2015.1,40.43513323831146,-18.968,35.934,8.175e+18,4.24e+21,True,-4.18479066659612,-4.18479066659612,False,False,True,False,False,True,True,False
2232,2015,2,11,21,46,10.9,2143,1.38e+22,3.76e+19,-7.4726,-72.676,2.5671,-3.81e+21,1.66e+19,-8.6857,-79.514,1.6537,6.8778,1,736000.0,2015.1,73.62064927722385,-8.07915,-76.095,2.71e+19,1.761e+22,True,10.158686770129297,10.158686770129297,False,False,True,False,False,True,True,False
2225,2015,2,4,21,46,10.3,2147,1.06e+22,3.17e+19,13.599,-110.73,2.3575,-3.54e+21,1.23e+19,12.622,-106.72,1.2645,4.027,-1,736000.0,2015.1,66.332495807108,13.1105,-108.725,2.2e+19,1.414e+22,True,-14.044952295942627,165.95504770405736,True,False,False,False,True,False,True,False
2226,2015,2,5,21,46,10.4,2150,2.27e+21,1.08e+19,-29.378,-115.45,2.9021,-7e+21,3.5e+19,-22.315,-125.92,3.6702,11.76,1,736000.0,2015.1,67.67569726275453,-25.8465,-120.685,2.29e+19,9.27e+21,True,-36.85441702908125,-36.85441702908125,False,False,True,False,False,True,True,False
2232,2015,2,11,21,46,10.9,2160,5.39e+21,2.44e+19,8.657,-176.2,2.3955,-3.38e+21,5.04e+18,7.7267,-171.0,0.79914,5.2273,-1,736000.0,2015.1,54.25863986500215,8.19185,-173.6,1.472e+19,8.770000000000001e+21,True,-10.245486530752002,169.754513469248,True,False,False,False,True,False,True,False
2233,2015,2,12,21,46,11.0,2161,4.03e+20,1.44e+18,5.4162,-145.35,0.46725,-5.65e+20,2.08e+18,6.3501,-143.3,0.58662,2.2493,-1,736000.0,2015.1,18.76166303929372,5.8831500000000005,-144.325,1.76e+18,9.68e+20,False,24.606506569285266,-155.39349343071473,True,False,False,False,True,False,True,False
2235,2015,2,14,21,46,11.2,2163,2.22e+21,9.27e+18,13.217,134.25,1.1121,-6.8e+20,2.54e+18,14.977,139.17,0.57835,5.0903,-1,736000.0,2015.1,34.36568055487916,14.097,136.70999999999998,5.905e+18,2.9e+21,False,20.245538206028105,-159.75446179397193,True,False,False,False,True,False,True,False
2241,2015,2,20,21,46,11.8,2168,4.25e+21,1.11e+19,-7.2233,170.12,1.1997,-2.66e+21,9.14e+18,-9.3392,163.65,1.2933,6.7453,1,736000.0,2015.1,44.98888751680797,-8.28125,166.885,1.012e+19,6.91e+21,True,18.28760297872493,18.28760297872493,False,False,True,False,False,True,True,False
2232,2015,2,11,21,46,10.9,2170,1.99e+21,8.31e+18,12.219,-172.23,1.0803,-5.93e+21,1.6e+19,13.772,-168.33,1.8077,4.1059,-1,736000.0,2015.1,49.3051721424842,12.9955,-170.28,1.2155e+19,7.92e+21,True,22.228467230684657,-157.77153276931534,True,False,False,False,True,False,True,False
2244,2015,2,23,21,46,12.1,2172,2.39e+21,7.93e+18,14.237,102.73,1.1476,-3e+21,1.32e+19,13.789,107.1,1.6544,4.2638,-1,736000.0,2015.1,45.96737973824482,14.013000000000002,104.915,1.0565e+19,5.39e+21,True,-6.031581903727636,173.96841809627236,True,False,False,False,True,False,True,False
2240,2015,2,19,21,46,11.7,2176,5.02e+21,2.32e+19,-8.5154,58.374,2.7568,-8.86e+21,4.36e+19,-13.244000000000002,49.214,3.004,10.16,1,736000.0,2015.1,81.7312669668102,-10.8797,53.794,3.34e+19,1.388e+22,True,27.729616872404765,27.729616872404765,False,False,True,False,False,True,True,False
2249,2015,2,28,21,46,12.7,2177,3.62e+21,1.59e+19,21.853,53.353,1.8075,-5.19e+21,2.28e+19,19.049,59.889,1.8492,6.7341,-1,736000.0,2015.2,62.20932405998316,20.451,56.621,1.935e+19,8.810000000000001e+21,True,-24.601495948623988,155.39850405137602,True,False,False,False,True,False,True,False
2242,2015,2,21,21,46,11.9,2179,1.25e+21,6.06e+18,17.45,74.35,1.1176,-4.04e+20,1.41e+18,13.157,76.123,0.51763,4.6212,-1,736000.0,2015.1,27.33130073743289,15.3035,75.2365,3.735e+18,1.654e+21,False,-68.27996041899928,111.72003958100072,True,False,False,False,True,False,True,False
2251,2015,3,2,21,46,13.0,2183,4.86e+21,2.36e+19,-12.003,26.326,2.3882,-4.9e+21,1.37e+19,-8.9061,10.699000000000002,1.8096,15.673,1,736000.0,2015.2,61.073725938409886,-10.45455,18.512500000000003,1.865e+19,9.76e+21,True,-11.39373949067908,-11.39373949067908,False,False,True,False,False,True,True,False
2254,2015,3,5,21,46,13.3,2185,2.91e+21,1.32e+19,6.079,-20.823,1.5607,-1.45e+22,6.73e+19,5.6433,-11.903,3.7518,8.8835,-1,736000.0,2015.2,89.72179222463181,5.86115,-16.363,4.025e+19,1.741e+22,True,-2.811078639234588,177.18892136076542,True,False,False,False,True,False,True,False
2252,2015,3,3,21,46,13.1,2189,1.86e+21,6.98e+18,-10.289,-105.19,1.0857,-5.96e+21,2.97e+19,-11.273,-109.67,2.4325,4.5156,1,736000.0,2015.2,60.56401571890688,-10.781,-107.43,1.834e+19,7.82e+21,True,12.603431006328616,12.603431006328616,False,False,True,False,False,True,True,False
2258,2015,3,9,21,46,13.8,2193,1.54e+22,3.74e+19,-16.973,-164.27,2.9155,-1.01e+22,3.6e+19,-18.645,-165.56,3.4960000000000004,2.0725,1,736000.0,2015.2,85.67379996241559,-17.808999999999997,-164.91500000000002,3.67e+19,2.55e+22,True,53.70047065248083,53.70047065248083,False,False,True,False,False,True,True,False
2263,2015,3,14,21,46,14.5,2196,1.02e+21,3.12e+18,-16.686,170.4,0.7802100000000001,-1.36e+21,5.07e+18,-16.745,168.31,0.99624,2.0058,1,736000.0,2015.2,28.61817604250837,-16.7155,169.35500000000002,4.095e+18,2.38e+21,False,1.6883126280291765,1.6883126280291765,False,False,True,False,False,True,True,False
2261,2015,3,12,21,46,14.3,2197,7.91e+20,3.09e+18,-5.3464,137.08,0.7165699999999999,-1.75e+21,7.09e+18,-8.0369,133.82,1.0926,4.2134,1,736000.0,2015.2,31.90611226708764,-6.691649999999999,135.45,5.09e+18,2.541e+21,False,39.72548319344042,39.72548319344042,False,False,True,False,False,True,True,False
2261,2015,3,12,21,46,14.3,2198,7.38e+20,2.17e+18,-12.105,-109.16,0.5131899999999999,-2.41e+21,9.43e+18,-12.425,-112.89,1.2673,3.6632,1,736000.0,2015.2,34.058772731852805,-12.265,-111.025,5.8e+18,3.148e+21,True,5.017404004210677,5.017404004210677,False,False,True,False,False,True,True,False
2267,2015,3,18,21,46,15.1,2199,1.05e+21,5.84e+18,18.511,65.53399999999999,1.0153,-4.19e+21,7.38e+18,18.713,66.91199999999999,0.99917,1.3219999999999998,-1,736000.0,2015.2,36.359317925395686,18.612,66.22299999999998,6.61e+18,5.24e+21,True,8.792755495482183,-171.20724450451783,True,False,False,False,True,False,True,False
2267,2015,3,18,21,46,15.1,2200,2.36e+21,6.58e+18,9.3084,-176.73,0.93177,-2.43e+21,7.68e+18,10.744000000000002,-174.98,1.1932,2.2455,-1,736000.0,2015.2,37.76241517699841,10.0262,-175.855,7.13e+18,4.79e+21,True,39.79650411707368,-140.20349588292632,True,False,False,False,True,False,True,False
2269,2015,3,20,21,46,15.4,2201,2.3e+21,1.06e+19,21.905,57.732,1.7389,-3.31e+21,5.97e+18,18.673,66.378,0.84411,8.7275,-1,736000.0,2015.2,40.70626487409524,20.289,62.055,8.285e+18,5.61e+21,True,-21.7293484254212,158.2706515745788,True,False,False,False,True,False,True,False
2267,2015,3,18,21,46,15.1,2202,2.36e+21,6.58e+18,9.3084,-176.73,0.93177,-2.43e+21,7.68e+18,10.744000000000002,-174.98,1.1932,2.2455,-1,736000.0,2015.2,37.76241517699841,10.0262,-175.855,7.13e+18,4.79e+21,True,39.79650411707368,-140.20349588292632,True,False,False,False,True,False,True,False
2268,2015,3,19,21,46,15.2,2204,8.96e+20,3.72e+18,16.867,133.84,0.79225,-8.13e+20,2.37e+18,16.969,136.62,0.5664600000000001,2.6562,-1,736000.0,2015.2,24.677925358506133,16.918,135.23000000000002,3.045e+18,1.709e+21,False,2.196237864377756,-177.80376213562226,True,False,False,False,True,False,True,False
2270,2015,3,21,21,46,15.5,2206,4.88e+20,1.94e+18,10.169,75.682,0.5936100000000001,-2.07e+20,8.68e+17,9.5714,77.237,0.41562,1.6436,-1,736000.0,2015.2,16.75708805252273,9.8702,76.45949999999999,1.404e+18,6.95e+20,False,-21.309883487425854,158.69011651257415,True,False,False,False,True,False,True,False
2274,2015,3,25,21,46,16.1,2207,1.53e+21,4.94e+18,-19.195,41.924,0.8415600000000001,-1.89e+21,5.82e+18,-19.08,39.437,0.95474,2.3532,1,736000.0,2015.2,32.802438933713454,-19.1375,40.6805,5.38e+18,3.42e+21,True,-2.802131057726096,-2.802131057726096,False,False,True,False,False,True,True,False
2271,2015,3,22,21,46,15.7,2208,1.84e+21,8.1e+18,-17.572,131.79,1.1009,-9.23e+20,3.83e+18,-18.911,128.07,0.7463,3.7821,1,736000.0,2015.2,34.53983207834109,-18.2415,129.93,5.965e+18,2.763e+21,False,20.756321189832367,20.756321189832367,False,False,True,False,False,True,True,False
2271,2015,3,22,21,46,15.7,2209,5.62e+20,1.46e+18,15.335,73.32600000000001,0.43791,-5.41e+20,1.65e+18,15.366,75.173,0.46123,1.7809,-1,736000.0,2015.2,17.635192088548397,15.3505,74.24950000000001,1.555e+18,1.103e+21,False,0.9971268167083066,-179.0028731832917,True,False,False,False,True,False,True,False
2272,2015,3,23,21,46,15.8,2210,1.84e+21,6.13e+18,17.719,109.03,0.91136,-4.49e+21,1.21e+19,16.003,114.6,1.6116,5.6001,-1,736000.0,2015.2,42.69660408041839,16.861,111.815,9.115e+18,6.33e+21,True,-17.84429349220583,162.1557065077942,True,False,False,False,True,False,True,False
2280,2015,3,31,21,46,16.9,2211,2e+22,3.23e+19,-10.829,11.843,1.9567,-1e+22,4.42e+19,-7.4879,3.9265,3.4691,8.4988,1,736000.0,2015.2,87.4642784226795,-9.15845,7.88475,3.825e+19,3e+22,True,-23.14633301900289,-23.14633301900289,False,False,True,False,False,True,True,False
2272,2015,3,23,21,46,15.8,2215,3.64e+20,9.64e+17,11.465,97.307,0.3724699999999999,-5.08e+20,2.12e+18,10.075,98.953,0.57825,2.1319,-1,736000.0,2015.2,17.561321134812154,10.77,98.13,1.542e+18,8.72e+20,False,-40.68279344498436,139.31720655501564,True,False,False,False,True,False,True,False
2272,2015,3,23,21,46,15.8,2216,6.74e+21,1.63e+19,7.5927,-14.186,1.4488,-7.86e+21,3.28e+19,6.9017,-1.8307,3.1253,12.275,-1,736000.0,2015.2,70.07139216541941,7.247199999999999,-8.00835,2.455e+19,1.46e+22,True,-3.226794810847565,176.77320518915246,True,False,False,False,True,False,True,False
2273,2015,3,24,21,46,15.9,2218,3.62e+21,1.78e+19,-24.088,-24.518,1.6345,-3.95e+21,1.95e+19,-27.189,-29.025,1.9133,5.1097,1,736000.0,2015.2,61.073725938409886,-25.6385,-26.7715,1.865e+19,7.57e+21,True,37.35023036781733,37.35023036781733,False,False,True,False,False,True,True,False
2274,2015,3,25,21,46,16.1,2220,2.58e+21,6.56e+18,17.08,-26.175,0.91639,-6.79e+20,2.8e+18,17.748,-22.505,0.62339,3.5642,-1,736000.0,2015.2,30.59411708155671,17.414,-24.34,4.68e+18,3.259e+21,True,10.799954512689292,-169.20004548731072,True,False,False,False,True,False,True,False
2275,2015,3,26,21,46,16.2,2221,3.16e+21,1.12e+19,-22.358,-53.815,1.3505,-3.68e+21,1.24e+19,-22.149,-56.114,1.1923,2.1379,1,736000.0,2015.2,48.57983120596448,-22.253500000000003,-54.9645,1.18e+19,6.84e+21,True,-5.609891480467064,-5.609891480467064,False,False,True,False,False,True,True,False
2275,2015,3,26,21,46,16.2,2223,1.75e+21,8.28e+18,-8.7056,24.809,1.9696,-2.04e+21,9.15e+18,-8.6574,19.634,1.4146,5.1153,1,736000.0,2015.2,41.74925149029621,-8.6815,22.2215,8.715e+18,3.79e+21,True,-0.5398225759606639,-0.5398225759606639,False,False,True,False,False,True,True,False
2281,2015,4,1,21,46,17.1,2224,2.83e+21,1.49e+19,-20.361,2.7476,1.7795,-2.41e+21,1.04e+19,-20.459,-2.6347,1.2842,5.0451,1,736000.0,2015.2,50.29910535983717,-20.41,0.0564499999999998,1.265e+19,5.24e+21,True,1.1129716526863809,1.1129716526863809,False,False,True,False,False,True,True,False
2277,2015,3,28,21,46,16.5,2225,1.02e+21,3.44e+18,-21.12,-70.415,0.66956,-1.44e+21,5.56e+18,-21.349,-73.11,0.93513,2.5225,1,736000.0,2015.2,30.0,-21.2345,-71.7625,4.5e+18,2.46e+21,False,5.208772023946591,5.208772023946591,False,False,True,False,False,True,True,False
2279,2015,3,30,21,46,16.8,2226,2.32e+20,7.72e+17,22.863000000000003,-65.398,0.32149,-2.71e+20,6.38e+17,21.933000000000003,-64.18,0.26575,1.4601,-1,736000.0,2015.2,11.874342087037917,22.398000000000003,-64.789,7.05e+17,5.03e+20,False,-39.55157785871658,140.44842214128343,True,False,False,False,True,False,True,False
2282,2015,4,2,21,46,17.2,2229,3.64e+21,1.03e+19,10.467,-36.852,1.4007,-3.35e+21,1.29e+19,9.4605,-33.59,1.5247,3.3675,-1,736000.0,2015.3,48.16637831516918,9.96375,-35.221000000000004,1.16e+19,6.99e+21,True,-17.394629903715238,162.6053700962848,True,False,False,False,True,False,True,False
2283,2015,4,3,21,46,17.3,2230,3.08e+20,9.68e+17,-10.287,-112.14,0.3642,-6.79e+20,2.35e+18,-11.374,-113.28,0.5675600000000001,1.5589,1,736000.0,2015.3,18.21537811850196,-10.8305,-112.71,1.659e+18,9.87e+20,False,44.15118802430768,44.15118802430768,False,False,True,False,False,True,True,False
2283,2015,4,3,21,46,17.3,2232,2.55e+21,1.41e+19,-26.258000000000003,-25.354,1.985,-1.06e+21,5.08e+18,-25.478,-33.249,0.91353,7.1456,1,736000.0,2015.3,43.79497688091638,-25.868,-29.3015,9.59e+18,3.61e+21,True,-6.265881185444671,-6.265881185444671,False,False,True,False,False,True,True,False
2284,2015,4,4,21,46,17.5,2233,3.38e+21,1.25e+19,7.8482,-163.59,1.3231,-1.97e+21,6.32e+18,8.087,-160.03,0.94761,3.5359,-1,736000.0,2015.3,43.382023926967726,7.9676,-161.81,9.41e+18,5.35e+21,True,3.874868043197065,-176.12513195680296,True,False,False,False,True,False,True,False
2293,2015,4,13,21,46,18.8,2234,1.11e+22,4.31e+19,-16.621,-164.61,3.1397,-2.34e+21,1.02e+19,-26.65,-171.55,1.3039,11.915,1,736000.0,2015.3,73.00684899377592,-21.6355,-168.08,2.665e+19,1.344e+22,True,57.24921166138209,57.24921166138209,False,False,True,False,False,True,True,False
2292,2015,4,12,21,46,18.7,2235,8.51e+21,3.92e+19,-12.323,-145.1,3.2969,-4.47e+21,1.32e+19,-13.139,-151.61,1.4785,6.4076,1,736000.0,2015.3,72.38784428341543,-12.731000000000002,-148.35500000000002,2.62e+19,1.298e+22,True,7.32265431757892,7.32265431757892,False,False,True,False,False,True,True,False
2289,2015,4,9,21,46,18.2,2236,4.45e+20,1.62e+18,14.51,-116.41,0.5387,-5.13e+20,2.31e+18,14.224,-115.08,0.59291,1.3259999999999998,-1,736000.0,2015.3,19.82422760159901,14.367,-115.745,1.965e+18,9.58e+20,False,-12.515567398873802,167.4844326011262,True,False,False,False,True,False,True,False
2291,2015,4,11,21,46,18.5,2237,4.05e+20,1.51e+18,-4.5531,132.99,0.5273899999999999,-5.2e+20,2.29e+18,-5.265,130.93,0.67624,2.1673,1,736000.0,2015.3,19.493588689617926,-4.90905,131.96,1.9e+18,9.25e+20,False,19.129351640453425,19.129351640453425,False,False,True,False,False,True,True,False
2291,2015,4,11,21,46,18.5,2238,1.98e+21,8.15e+18,13.853,121.06,1.0591,-1.54e+21,4.59e+18,14.233,123.39,0.8206600000000001,2.2904,-1,736000.0,2015.3,35.6931365951495,14.043,122.225,6.37e+18,3.52e+21,True,9.543011146402453,-170.45698885359755,True,False,False,False,True,False,True,False
2292,2015,4,12,21,46,18.7,2239,2.17e+22,4.8e+19,11.87,92.109,2.5138,-9.23e+21,2.08e+19,13.6,95.879,2.2233,4.0632,-1,736000.0,2015.3,82.94576541331088,12.735,93.994,3.44e+19,3.093e+22,True,25.19507091601176,-154.80492908398827,True,False,False,False,True,False,True,False
2295,2015,4,15,21,46,19.1,2244,6.03e+20,2.25e+18,10.335,116.69,0.64763,-8.47e+20,3.11e+18,11.431,118.72,0.70092,2.2756,-1,736000.0,2015.3,23.15167380558045,10.883,117.705,2.68e+18,1.45e+21,False,28.80153615591159,-151.19846384408842,True,False,False,False,True,False,True,False
2294,2015,4,14,21,46,18.9,2245,6.23e+21,3.13e+19,9.0233,80.598,2.6465,-9.94e+21,2.82e+19,10.342,86.156,2.9621,5.6346,-1,736000.0,2015.3,77.13624310270755,9.68265,83.37700000000001,2.975e+19,1.617e+22,True,13.53312856169712,-166.4668714383029,True,False,False,False,True,False,True,False
2294,2015,4,14,21,46,18.9,2246,2.59e+22,5.13e+19,19.643,59.27,2.5577,-1.59e+22,2.37e+19,18.495,62.955,1.7116,3.6665,-1,736000.0,2015.3,86.60254037844388,19.069000000000003,61.1125,3.75e+19,4.18e+22,True,-18.243301147640263,161.75669885235973,True,False,False,False,True,False,True,False
2295,2015,4,15,21,46,19.1,2248,1.21e+22,4.89e+19,5.027,46.805,3.1734,-7.19e+21,1.15e+19,3.8479,53.791,1.2021,7.0634,-1,736000.0,2015.3,77.7174369109018,4.43745,50.298,3.02e+19,1.929e+22,True,-9.608385025875158,170.39161497412485,True,False,False,False,True,False,True,False
2295,2015,4,15,21,46,19.1,2250,2.68e+21,1.24e+19,14.197,74.34,1.9446,-4.13e+21,1.44e+19,14.877,83.37799999999999,2.4784,8.7745,-1,736000.0,2015.3,51.76871642217914,14.537,78.859,1.34e+19,6.81e+21,True,4.44444921185654,-175.55555078814345,True,False,False,False,True,False,True,False
